id_str,from_user,text,created_at,time,geo_coordinates,user_lang,in_reply_to_user_id_str,in_reply_to_screen_name,from_user_id_str,in_reply_to_status_id_str,source,profile_image_url,user_followers_count,user_friends_count,user_location,status_url,entities_str
923542986037788672,thinkR_fr,"RT @_ColinFay: Et les tweetos les plus actifs pendant le #BreizhDataDay sont...
https://t.co/4qwXKyP2SD https://t.co/MdmT0541It",Thu Oct 26 13:33:01 +0000 2017,26/10/2017 14:33:01,,fr,,,3044686542,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/714804303911903232/sQjrsjpD_normal.jpg,1241,950,,http://twitter.com/thinkR_fr/statuses/923542986037788672,"{""hashtags"":[{""text"":""BreizhDataDay"",""indices"":[57,71]}],""symbols"":[],""user_mentions"":[{""screen_name"":""_ColinFay"",""name"":""Colin Fay"",""id"":84618490,""id_str"":""84618490"",""indices"":[3,13]}],""urls"":[{""url"":""https://t.co/4qwXKyP2SD"",""expanded_url"":""http://breizhdataclub.org/breizhdataday-revue-de-tweets/"",""display_url"":""breizhdataclub.org/breizhdataday-…"",""indices"":[80,103]}],""media"":[{""id"":923466985236725800,""id_str"":""923466985236725760"",""indices"":[104,127],""media_url"":""http://pbs.twimg.com/media/DNDQVJDWAAAQ8uV.jpg"",""media_url_https"":""https://pbs.twimg.com/media/DNDQVJDWAAAQ8uV.jpg"",""url"":""https://t.co/MdmT0541It"",""display_url"":""pic.twitter.com/MdmT0541It"",""expanded_url"":""https://twitter.com/_ColinFay/status/923467437051400192/photo/1"",""type"":""photo"",""sizes"":{""large"":{""w"":800,""h"":400,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""small"":{""w"":680,""h"":340,""resize"":""fit""},""medium"":{""w"":800,""h"":400,""resize"":""fit""}},""source_status_id"":923467437051400200,""source_status_id_str"":""923467437051400192"",""source_user_id"":84618490,""source_user_id_str"":""84618490""}]}"
923510784604495874,Tristan_Le_Dain,"RT @_ColinFay: Et les tweetos les plus actifs pendant le #BreizhDataDay sont...
https://t.co/4qwXKyP2SD https://t.co/MdmT0541It",Thu Oct 26 11:25:03 +0000 2017,26/10/2017 12:25:03,,fr,,,2246313892,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/697178336221655040/2_li11Ap_normal.jpg,3221,2300,"Rennes, Dinan,  Bretagne",http://twitter.com/Tristan_Le_Dain/statuses/923510784604495874,"{""hashtags"":[{""text"":""BreizhDataDay"",""indices"":[57,71]}],""symbols"":[],""user_mentions"":[{""screen_name"":""_ColinFay"",""name"":""Colin Fay"",""id"":84618490,""id_str"":""84618490"",""indices"":[3,13]}],""urls"":[{""url"":""https://t.co/4qwXKyP2SD"",""expanded_url"":""http://breizhdataclub.org/breizhdataday-revue-de-tweets/"",""display_url"":""breizhdataclub.org/breizhdataday-…"",""indices"":[80,103]}],""media"":[{""id"":923466985236725800,""id_str"":""923466985236725760"",""indices"":[104,127],""media_url"":""http://pbs.twimg.com/media/DNDQVJDWAAAQ8uV.jpg"",""media_url_https"":""https://pbs.twimg.com/media/DNDQVJDWAAAQ8uV.jpg"",""url"":""https://t.co/MdmT0541It"",""display_url"":""pic.twitter.com/MdmT0541It"",""expanded_url"":""https://twitter.com/_ColinFay/status/923467437051400192/photo/1"",""type"":""photo"",""sizes"":{""large"":{""w"":800,""h"":400,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""small"":{""w"":680,""h"":340,""resize"":""fit""},""medium"":{""w"":800,""h"":400,""resize"":""fit""}},""source_status_id"":923467437051400200,""source_status_id_str"":""923467437051400192"",""source_user_id"":84618490,""source_user_id_str"":""84618490""}]}"
923479049485410312,regisleguennec,"RT @_ColinFay: Et les tweetos les plus actifs pendant le #BreizhDataDay sont...
https://t.co/4qwXKyP2SD https://t.co/MdmT0541It",Thu Oct 26 09:18:57 +0000 2017,26/10/2017 10:18:57,,fr,,,29272809,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/526339462784385024/KQsUk6FK_normal.jpeg,1210,604,Rennes / Britany / France,http://twitter.com/regisleguennec/statuses/923479049485410312,"{""hashtags"":[{""text"":""BreizhDataDay"",""indices"":[57,71]}],""symbols"":[],""user_mentions"":[{""screen_name"":""_ColinFay"",""name"":""Colin Fay"",""id"":84618490,""id_str"":""84618490"",""indices"":[3,13]}],""urls"":[{""url"":""https://t.co/4qwXKyP2SD"",""expanded_url"":""http://breizhdataclub.org/breizhdataday-revue-de-tweets/"",""display_url"":""breizhdataclub.org/breizhdataday-…"",""indices"":[80,103]}],""media"":[{""id"":923466985236725800,""id_str"":""923466985236725760"",""indices"":[104,127],""media_url"":""http://pbs.twimg.com/media/DNDQVJDWAAAQ8uV.jpg"",""media_url_https"":""https://pbs.twimg.com/media/DNDQVJDWAAAQ8uV.jpg"",""url"":""https://t.co/MdmT0541It"",""display_url"":""pic.twitter.com/MdmT0541It"",""expanded_url"":""https://twitter.com/_ColinFay/status/923467437051400192/photo/1"",""type"":""photo"",""sizes"":{""large"":{""w"":800,""h"":400,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""small"":{""w"":680,""h"":340,""resize"":""fit""},""medium"":{""w"":800,""h"":400,""resize"":""fit""}},""source_status_id"":923467437051400200,""source_status_id_str"":""923467437051400192"",""source_user_id"":84618490,""source_user_id_str"":""84618490""}]}"
923467437051400192,_ColinFay,"Et les tweetos les plus actifs pendant le #BreizhDataDay sont...
https://t.co/4qwXKyP2SD https://t.co/MdmT0541It",Thu Oct 26 08:32:48 +0000 2017,26/10/2017 09:32:48,,en,,,84618490,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/884071719530631169/wL4O2gRX_normal.jpg,3555,815,"Rennes, France",http://twitter.com/_ColinFay/statuses/923467437051400192,"{""hashtags"":[{""text"":""BreizhDataDay"",""indices"":[42,56]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/4qwXKyP2SD"",""expanded_url"":""http://breizhdataclub.org/breizhdataday-revue-de-tweets/"",""display_url"":""breizhdataclub.org/breizhdataday-…"",""indices"":[65,88]}],""media"":[{""id"":923466985236725800,""id_str"":""923466985236725760"",""indices"":[89,112],""media_url"":""http://pbs.twimg.com/media/DNDQVJDWAAAQ8uV.jpg"",""media_url_https"":""https://pbs.twimg.com/media/DNDQVJDWAAAQ8uV.jpg"",""url"":""https://t.co/MdmT0541It"",""display_url"":""pic.twitter.com/MdmT0541It"",""expanded_url"":""https://twitter.com/_ColinFay/status/923467437051400192/photo/1"",""type"":""photo"",""sizes"":{""large"":{""w"":800,""h"":400,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""small"":{""w"":680,""h"":340,""resize"":""fit""},""medium"":{""w"":800,""h"":400,""resize"":""fit""}}}]}"
923466736946565120,BreizhDataClub,"Vous avez été nombreux à tweeter #BreizhDataDay ! 
On se fait une petite revue de tweets se le rappeler ? 
https://t.co/KE0QjC2hmR https://t.co/xq8MtQXyc2",Thu Oct 26 08:30:01 +0000 2017,26/10/2017 09:30:01,,en,,,877235959083003904,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/923465897393709056/lGTD-IDB_normal.jpg,91,82,"Rennes, France",http://twitter.com/BreizhDataClub/statuses/923466736946565120,"{""hashtags"":[{""text"":""BreizhDataDay"",""indices"":[33,47]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/KE0QjC2hmR"",""expanded_url"":""http://breizhdataclub.org/breizhdataday-revue-de-tweets/"",""display_url"":""breizhdataclub.org/breizhdataday-…"",""indices"":[107,130]}],""media"":[{""id"":923466387175112700,""id_str"":""923466387175112704"",""indices"":[131,154],""media_url"":""http://pbs.twimg.com/media/DNDPyVGWAAABLaC.jpg"",""media_url_https"":""https://pbs.twimg.com/media/DNDPyVGWAAABLaC.jpg"",""url"":""https://t.co/xq8MtQXyc2"",""display_url"":""pic.twitter.com/xq8MtQXyc2"",""expanded_url"":""https://twitter.com/BreizhDataClub/status/923466736946565120/photo/1"",""type"":""photo"",""sizes"":{""large"":{""w"":800,""h"":400,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""small"":{""w"":680,""h"":340,""resize"":""fit""},""medium"":{""w"":800,""h"":400,""resize"":""fit""}}}]}"
923466736946565120,BreizhDataClub,"Vous avez été nombreux à tweeter #BreizhDataDay ! 
On se fait une petite revue de tweets se le rappeler ? 
https://t.co/KE0QjC2hmR https://t.co/xq8MtQXyc2",Thu Oct 26 08:30:01 +0000 2017,26/10/2017 09:30:01,,en,,,877235959083003904,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/923465897393709056/lGTD-IDB_normal.jpg,91,82,"Rennes, France",http://twitter.com/BreizhDataClub/statuses/923466736946565120,"{""hashtags"":[{""text"":""BreizhDataDay"",""indices"":[33,47]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/KE0QjC2hmR"",""expanded_url"":""http://breizhdataclub.org/breizhdataday-revue-de-tweets/"",""display_url"":""breizhdataclub.org/breizhdataday-…"",""indices"":[107,130]}],""media"":[{""id"":923466387175112700,""id_str"":""923466387175112704"",""indices"":[131,154],""media_url"":""http://pbs.twimg.com/media/DNDPyVGWAAABLaC.jpg"",""media_url_https"":""https://pbs.twimg.com/media/DNDPyVGWAAABLaC.jpg"",""url"":""https://t.co/xq8MtQXyc2"",""display_url"":""pic.twitter.com/xq8MtQXyc2"",""expanded_url"":""https://twitter.com/BreizhDataClub/status/923466736946565120/photo/1"",""type"":""photo"",""sizes"":{""large"":{""w"":800,""h"":400,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""small"":{""w"":680,""h"":340,""resize"":""fit""},""medium"":{""w"":800,""h"":400,""resize"":""fit""}}}]}"
923448324069392384,data2b,"Retour sur le #BreizhDataDay avec une revue de l'activité sur twitter ..

https://t.co/AFXBLCgIiR",Thu Oct 26 07:16:51 +0000 2017,26/10/2017 08:16:51,,en,,,3429688564,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/673807239061315584/BU7Npmwl_normal.jpg,464,183,France,http://twitter.com/data2b/statuses/923448324069392384,"{""hashtags"":[{""text"":""BreizhDataDay"",""indices"":[14,28]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/AFXBLCgIiR"",""expanded_url"":""http://breizhdataclub.org/breizhdataday-revue-de-tweets/"",""display_url"":""breizhdataclub.org/breizhdataday-…"",""indices"":[74,97]}]}"
922835761505894400,envlh,"@ash_crow @wikidata @Auregann There was a pre-meeting last week in Rennes at #BreizhDataDay. Chocolate Moose, Q327 Queryboo and Querybook will happily be at #WikidataCon!",Tue Oct 24 14:42:45 +0000 2017,24/10/2017 15:42:45,,en,277474093,ash_crow,898079792,922778308735008768,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/835547341805453312/DtTr-pfh_normal.jpg,197,175,Rennes,http://twitter.com/envlh/statuses/922835761505894400,"{""hashtags"":[{""text"":""BreizhDataDay"",""indices"":[77,91]},{""text"":""WikidataCon"",""indices"":[157,169]}],""symbols"":[],""user_mentions"":[{""screen_name"":""ash_crow"",""name"":""Ash_Crow"",""id"":277474093,""id_str"":""277474093"",""indices"":[0,9]},{""screen_name"":""wikidata"",""name"":""Wikidata"",""id"":57320656,""id_str"":""57320656"",""indices"":[10,19]},{""screen_name"":""Auregann"",""name"":""Léa ~ Auregann"",""id"":30633069,""id_str"":""30633069"",""indices"":[20,29]}],""urls"":[]}"
922512508086358022,caropoylo1,"RT @marianrttr: Pas mal de monde au #BreizhDataDay @LaFTRSM ! On parle maintenant de #Marketing et profilage avec Guillaume Grasset @SoLocalGroup 
#BigData https://t.co/C0lrjVzEZ5",Mon Oct 23 17:18:16 +0000 2017,23/10/2017 18:18:16,,fr,,,3665457317,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,7,9,,http://twitter.com/caropoylo1/statuses/922512508086358022,"{""hashtags"":[{""text"":""BreizhDataDay"",""indices"":[36,50]},{""text"":""Marketing"",""indices"":[85,95]}],""symbols"":[],""user_mentions"":[{""screen_name"":""marianrttr"",""name"":""Marian Rattoray"",""id"":2865443411,""id_str"":""2865443411"",""indices"":[3,14]},{""screen_name"":""LaFTRSM"",""name"":""La FT Rennes St Malo"",""id"":2301973272,""id_str"":""2301973272"",""indices"":[51,59]}],""urls"":[]}"
921851186206175232,2m1journaliste,"RT @BreizhDataClub: Vous connaissez @dataspotTLG ? @VincentLaste est au #BreizhDataDay pour présenter le #DataJournalisme made in Bzh !
https://t.co/UpJlMTe02b https://t.co/ksWRuILhY4",Sat Oct 21 21:30:24 +0000 2017,21/10/2017 22:30:24,,fr,,,2268756228,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/720577455162003456/ZyDalvag_normal.jpg,3606,1389,Pas-de-Calais,http://twitter.com/2m1journaliste/statuses/921851186206175232,"{""hashtags"":[{""text"":""BreizhDataDay"",""indices"":[72,86]},{""text"":""DataJournalisme"",""indices"":[105,121]}],""symbols"":[],""user_mentions"":[{""screen_name"":""BreizhDataClub"",""name"":""Breizh Data Club"",""id"":877235959083003900,""id_str"":""877235959083003904"",""indices"":[3,18]},{""screen_name"":""dataspotTLG"",""name"":""dataspot"",""id"":4226725637,""id_str"":""4226725637"",""indices"":[36,48]},{""screen_name"":""VincentLaste"",""name"":""Vincent Lastennet"",""id"":49317508,""id_str"":""49317508"",""indices"":[51,64]}],""urls"":[]}"
921633385793179649,MacFly_F,RT @JTremoureux: Chaud comme la #Breizh pour parler #Data à #Rennes. C’est le #BreizhDataDay et ça commence maintenant à la @LaFTRSM! https://t.co/N9K74l0cuU https://t.co/uz18QQ6h3n,Sat Oct 21 07:04:56 +0000 2017,21/10/2017 08:04:56,,fr,,,4830662133,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/802870321619628032/nHt9yHf0_normal.jpg,1187,1149,Ici ou ailleurs ,http://twitter.com/MacFly_F/statuses/921633385793179649,"{""hashtags"":[{""text"":""Breizh"",""indices"":[32,39]},{""text"":""Data"",""indices"":[52,57]},{""text"":""Rennes"",""indices"":[60,67]},{""text"":""BreizhDataDay"",""indices"":[78,92]}],""symbols"":[],""user_mentions"":[{""screen_name"":""JTremoureux"",""name"":""🐼 Jordan Trémoureux"",""id"":604721529,""id_str"":""604721529"",""indices"":[3,15]},{""screen_name"":""LaFTRSM"",""name"":""La FT Rennes St Malo"",""id"":2301973272,""id_str"":""2301973272"",""indices"":[124,132]}],""urls"":[]}"
921633328742137856,MacFly_F,"RT @BreizhDataClub: Mr Dog a bien monté la garde sur le #BreizhDataDay ! 
Merci encore à @LaFTRSM pour l'accueil 👌👍 https://t.co/vvNwaNEcxU",Sat Oct 21 07:04:43 +0000 2017,21/10/2017 08:04:43,,fr,,,4830662133,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/802870321619628032/nHt9yHf0_normal.jpg,1187,1149,Ici ou ailleurs ,http://twitter.com/MacFly_F/statuses/921633328742137856,"{""hashtags"":[{""text"":""BreizhDataDay"",""indices"":[56,70]}],""symbols"":[],""user_mentions"":[{""screen_name"":""BreizhDataClub"",""name"":""Breizh Data Club"",""id"":877235959083003900,""id_str"":""877235959083003904"",""indices"":[3,18]},{""screen_name"":""LaFTRSM"",""name"":""La FT Rennes St Malo"",""id"":2301973272,""id_str"":""2301973272"",""indices"":[89,97]}],""urls"":[],""media"":[{""id"":921011907036926000,""id_str"":""921011907036925952"",""indices"":[116,139],""media_url"":""http://pbs.twimg.com/media/DMgXcyDXUAAvn_p.jpg"",""media_url_https"":""https://pbs.twimg.com/media/DMgXcyDXUAAvn_p.jpg"",""url"":""https://t.co/vvNwaNEcxU"",""display_url"":""pic.twitter.com/vvNwaNEcxU"",""expanded_url"":""https://twitter.com/BreizhDataClub/status/921012023722377216/photo/1"",""type"":""photo"",""sizes"":{""medium"":{""w"":900,""h"":1200,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""large"":{""w"":1536,""h"":2048,""resize"":""fit""},""small"":{""w"":510,""h"":680,""resize"":""fit""}},""source_status_id"":921012023722377200,""source_status_id_str"":""921012023722377216"",""source_user_id"":877235959083003900,""source_user_id_str"":""877235959083003904""}]}"
921633328742137856,MacFly_F,"RT @BreizhDataClub: Mr Dog a bien monté la garde sur le #BreizhDataDay ! 
Merci encore à @LaFTRSM pour l'accueil 👌👍 https://t.co/vvNwaNEcxU",Sat Oct 21 07:04:43 +0000 2017,21/10/2017 08:04:43,,fr,,,4830662133,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/802870321619628032/nHt9yHf0_normal.jpg,1187,1149,Ici ou ailleurs ,http://twitter.com/MacFly_F/statuses/921633328742137856,"{""hashtags"":[{""text"":""BreizhDataDay"",""indices"":[56,70]}],""symbols"":[],""user_mentions"":[{""screen_name"":""BreizhDataClub"",""name"":""Breizh Data Club"",""id"":877235959083003900,""id_str"":""877235959083003904"",""indices"":[3,18]},{""screen_name"":""LaFTRSM"",""name"":""La FT Rennes St Malo"",""id"":2301973272,""id_str"":""2301973272"",""indices"":[89,97]}],""urls"":[],""media"":[{""id"":921011907036926000,""id_str"":""921011907036925952"",""indices"":[116,139],""media_url"":""http://pbs.twimg.com/media/DMgXcyDXUAAvn_p.jpg"",""media_url_https"":""https://pbs.twimg.com/media/DMgXcyDXUAAvn_p.jpg"",""url"":""https://t.co/vvNwaNEcxU"",""display_url"":""pic.twitter.com/vvNwaNEcxU"",""expanded_url"":""https://twitter.com/BreizhDataClub/status/921012023722377216/photo/1"",""type"":""photo"",""sizes"":{""medium"":{""w"":900,""h"":1200,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""large"":{""w"":1536,""h"":2048,""resize"":""fit""},""small"":{""w"":510,""h"":680,""resize"":""fit""}},""source_status_id"":921012023722377200,""source_status_id_str"":""921012023722377216"",""source_user_id"":877235959083003900,""source_user_id_str"":""877235959083003904""}]}"
921411769750441984,DataBzh,"RT @BreizhDataClub: Ça y est, le 1er #BreizhDataDay a fermé ses portes !
Merci à tous les participants, les speakers et à nos sponsors ! On se revoit bientôt ;) https://t.co/uTL4XDXjXg",Fri Oct 20 16:24:19 +0000 2017,20/10/2017 17:24:19,,fr,,,4798172883,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/796678972306259968/eNdEnEb8_normal.jpg,2761,2763,"Ille-et-Vilaine, Bretagne",http://twitter.com/DataBzh/statuses/921411769750441984,"{""hashtags"":[{""text"":""BreizhDataDay"",""indices"":[37,51]}],""symbols"":[],""user_mentions"":[{""screen_name"":""BreizhDataClub"",""name"":""Breizh Data Club"",""id"":877235959083003900,""id_str"":""877235959083003904"",""indices"":[3,18]}],""urls"":[]}"
921353726857826305,AntoRFK,RT @SlickteamFR: Marketing et profilage au #BreizhDataDay avec Guillaume Grasset ! https://t.co/pFg2KHZEQx,Fri Oct 20 12:33:41 +0000 2017,20/10/2017 13:33:41,,fr,,,103571197,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/622307810/Photo_13_normal.jpg,2520,2380,Rennes,http://twitter.com/AntoRFK/statuses/921353726857826305,"{""hashtags"":[{""text"":""BreizhDataDay"",""indices"":[43,57]}],""symbols"":[],""user_mentions"":[{""screen_name"":""SlickteamFR"",""name"":""Slickteam"",""id"":817035964384157700,""id_str"":""817035964384157697"",""indices"":[3,15]}],""urls"":[],""media"":[{""id"":921011491725332500,""id_str"":""921011491725332481"",""indices"":[83,106],""media_url"":""http://pbs.twimg.com/media/DMgXEm5XUAEehIA.jpg"",""media_url_https"":""https://pbs.twimg.com/media/DMgXEm5XUAEehIA.jpg"",""url"":""https://t.co/pFg2KHZEQx"",""display_url"":""pic.twitter.com/pFg2KHZEQx"",""expanded_url"":""https://twitter.com/SlickteamFR/status/921011523165802497/photo/1"",""type"":""photo"",""sizes"":{""medium"":{""w"":1200,""h"":675,""resize"":""fit""},""small"":{""w"":680,""h"":383,""resize"":""fit""},""large"":{""w"":2048,""h"":1152,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""}},""source_status_id"":921011523165802500,""source_status_id_str"":""921011523165802497"",""source_user_id"":817035964384157700,""source_user_id_str"":""817035964384157697""}]}"
921257838567133185,NicolasBessec,"RT @BreizhDataClub: C'est le grand jour ! 
#BreizhDataDay https://t.co/uz6bbYBtU5",Fri Oct 20 06:12:39 +0000 2017,20/10/2017 07:12:39,,fr,,,2960132428,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/551708961230311426/_Df3faV4_normal.jpeg,507,869,"Saint-Malo, Bretagne",http://twitter.com/NicolasBessec/statuses/921257838567133185,"{""hashtags"":[{""text"":""BreizhDataDay"",""indices"":[43,57]}],""symbols"":[],""user_mentions"":[{""screen_name"":""BreizhDataClub"",""name"":""Breizh Data Club"",""id"":877235959083003900,""id_str"":""877235959083003904"",""indices"":[3,18]}],""urls"":[],""media"":[{""id"":920894471776202800,""id_str"":""920894471776202752"",""indices"":[58,81],""media_url"":""http://pbs.twimg.com/media/DMespJnXcAAOKEc.jpg"",""media_url_https"":""https://pbs.twimg.com/media/DMespJnXcAAOKEc.jpg"",""url"":""https://t.co/uz6bbYBtU5"",""display_url"":""pic.twitter.com/uz6bbYBtU5"",""expanded_url"":""https://twitter.com/BreizhDataClub/status/920894605159227392/photo/1"",""type"":""photo"",""sizes"":{""medium"":{""w"":900,""h"":1200,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""large"":{""w"":1536,""h"":2048,""resize"":""fit""},""small"":{""w"":510,""h"":680,""resize"":""fit""}},""source_status_id"":920894605159227400,""source_status_id_str"":""920894605159227392"",""source_user_id"":877235959083003900,""source_user_id_str"":""877235959083003904""}]}"
921247283458560000,BreizhDataClub,RT @razmoo: Merci @BreizhDataClub pour cette première du #breizhdataday ! Organisation nickel et conférences captivantes !,Fri Oct 20 05:30:42 +0000 2017,20/10/2017 06:30:42,,en,,,877235959083003904,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/899608202433712128/i-rSocMo_normal.jpg,75,82,"Rennes, France",http://twitter.com/BreizhDataClub/statuses/921247283458560000,"{""hashtags"":[{""text"":""breizhdataday"",""indices"":[57,71]}],""symbols"":[],""user_mentions"":[{""screen_name"":""razmoo"",""name"":""Frederic Le Bris"",""id"":17716679,""id_str"":""17716679"",""indices"":[3,10]},{""screen_name"":""BreizhDataClub"",""name"":""Breizh Data Club"",""id"":877235959083003900,""id_str"":""877235959083003904"",""indices"":[18,33]}],""urls"":[]}"
921247283458560000,BreizhDataClub,RT @razmoo: Merci @BreizhDataClub pour cette première du #breizhdataday ! Organisation nickel et conférences captivantes !,Fri Oct 20 05:30:42 +0000 2017,20/10/2017 06:30:42,,en,,,877235959083003904,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/899608202433712128/i-rSocMo_normal.jpg,75,82,"Rennes, France",http://twitter.com/BreizhDataClub/statuses/921247283458560000,"{""hashtags"":[{""text"":""breizhdataday"",""indices"":[57,71]}],""symbols"":[],""user_mentions"":[{""screen_name"":""razmoo"",""name"":""Frederic Le Bris"",""id"":17716679,""id_str"":""17716679"",""indices"":[3,10]},{""screen_name"":""BreizhDataClub"",""name"":""Breizh Data Club"",""id"":877235959083003900,""id_str"":""877235959083003904"",""indices"":[18,33]}],""urls"":[]}"
921114920195952642,MDoptim,"RT @BreizhDataClub: Ça y est, le 1er #BreizhDataDay a fermé ses portes !
Merci à tous les participants, les speakers et à nos sponsors ! On se revoit bientôt ;) https://t.co/uTL4XDXjXg",Thu Oct 19 20:44:45 +0000 2017,19/10/2017 21:44:45,,en,,,724533405485010945,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/794474072625258496/d7rTyQeG_normal.jpg,29,200,"Rennes, France",http://twitter.com/MDoptim/statuses/921114920195952642,"{""hashtags"":[{""text"":""BreizhDataDay"",""indices"":[37,51]}],""symbols"":[],""user_mentions"":[{""screen_name"":""BreizhDataClub"",""name"":""Breizh Data Club"",""id"":877235959083003900,""id_str"":""877235959083003904"",""indices"":[3,18]}],""urls"":[]}"
921114569749286918,MDoptim,"RT @BreizhDataClub: Entendu au #BreizhDataDay  — ""Le big data *tolère* la variété, il ne gère pas la variété"".",Thu Oct 19 20:43:21 +0000 2017,19/10/2017 21:43:21,,en,,,724533405485010945,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/794474072625258496/d7rTyQeG_normal.jpg,29,200,"Rennes, France",http://twitter.com/MDoptim/statuses/921114569749286918,"{""hashtags"":[{""text"":""BreizhDataDay"",""indices"":[31,45]}],""symbols"":[],""user_mentions"":[{""screen_name"":""BreizhDataClub"",""name"":""Breizh Data Club"",""id"":877235959083003900,""id_str"":""877235959083003904"",""indices"":[3,18]}],""urls"":[]}"
921114035185217536,MDoptim,RT @BreizhDataClub: #BreizhDataDay — La méthodologie de Christophe Thovex permet de retrouver des liens sociaux à partir d'un corpus sémantique. https://t.co/4TljzIYTT3,Thu Oct 19 20:41:14 +0000 2017,19/10/2017 21:41:14,,en,,,724533405485010945,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/794474072625258496/d7rTyQeG_normal.jpg,29,200,"Rennes, France",http://twitter.com/MDoptim/statuses/921114035185217536,"{""hashtags"":[{""text"":""BreizhDataDay"",""indices"":[20,34]}],""symbols"":[],""user_mentions"":[{""screen_name"":""BreizhDataClub"",""name"":""Breizh Data Club"",""id"":877235959083003900,""id_str"":""877235959083003904"",""indices"":[3,18]}],""urls"":[]}"
921114035185217536,MDoptim,RT @BreizhDataClub: #BreizhDataDay — La méthodologie de Christophe Thovex permet de retrouver des liens sociaux à partir d'un corpus sémantique. https://t.co/4TljzIYTT3,Thu Oct 19 20:41:14 +0000 2017,19/10/2017 21:41:14,,en,,,724533405485010945,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/794474072625258496/d7rTyQeG_normal.jpg,29,200,"Rennes, France",http://twitter.com/MDoptim/statuses/921114035185217536,"{""hashtags"":[{""text"":""BreizhDataDay"",""indices"":[20,34]}],""symbols"":[],""user_mentions"":[{""screen_name"":""BreizhDataClub"",""name"":""Breizh Data Club"",""id"":877235959083003900,""id_str"":""877235959083003904"",""indices"":[3,18]}],""urls"":[]}"
